,user_id,username,following,followers
54898,54898,Moiale7R,296,20
54899,54899,netchys,378,5393
54900,54900,dwriter29,102,14
54901,54901,DLFParis16,4208,2780
54902,54902,S___Nziiima,645,844
54903,54903,hommeenvie,202,39
54904,54904,Rizepac,3085,83
54905,54905,Fanchon59,370,76
54906,54906,NicD2000,50,25
54907,54907,HChopineau,296,152
54908,54908,JMC58054015,1482,1783
54909,54909,NivekVinek,78,636
54910,54910,rousset_xavier,176,36
54911,54911,leclown,888,1934
54912,54912,Heytoilaa,331,334
54913,54913,poivrot_hercule,1009,36
54914,54914,witches_brew_,85,4
54915,54915,XavierRemis,2226,2212
54916,54916,ErezyHercule,222,243
54917,54917,JcViollotte,1648,849
54918,54918,ARCHIV0161,562,588
54919,54919,M75Sylvie,1048,1612
54920,54920,ArekSud,709,597
54921,54921,RagnarokHaze,102,26
54922,54922,med_bm,3846,510
54923,54923,ArtisanPec,354,496
54924,54924,c2_co2,565,1327
54925,54925,ClBear31,4999,1691
54926,54926,token_shibarmy,39,10
54927,54927,sopeara_TH,314,84
54928,54928,CallGate74,4960,5726
54929,54929,vaneay,2866,1927
54930,54930,4thestreetIAm,354,225
54931,54931,LeBoubou_,665,282
54932,54932,bar4nabe,1530,1542
54933,54933,Alaixandr3,236,19
54934,54934,Emiliekd92,54,7
54935,54935,Este28100,442,78
54936,54936,PouLou13,113,36
54937,54937,Thomas_cldn,659,40
54938,54938,romainbousson,1083,345
54939,54939,kaiser897,187,58
54940,54940,EvyAlderson,6644,6450
54941,54941,Ezam2020,274,52
54942,54942,berealsina,662,2865
54943,54943,alineemtx,108,20
54944,54944,aniolsp,393,2034
54945,54945,BereniceDupere,429,65
54946,54946,Nie55412804,167,41
54947,54947,cemodf1,2365,2426
54948,54948,design793,295,284
54949,54949,minko_taro26,301,200
54950,54950,JeanPapilex,1758,1890
54951,54951,luchianoob1,518,95
54952,54952,geekarty,325,365
54953,54953,tblto_,902,959
54954,54954,YoMassamba,155,153
54955,54955,MehdiBelmajdoub,1387,1098
54956,54956,Anto9237,387,55
54957,54957,loevan_dm,65,19
54958,54958,RaphiLeSobre,1561,839
54959,54959,Weeknd071,137,58
54960,54960,bar4nabe,1530,1542
54961,54961,c2_co2,565,1327
54962,54962,Asteraceae_5,1429,952
54963,54963,AdrienRamassamy,103,48
54964,54964,KHCHzen,322,534
54965,54965,l2ams92,29,15
54966,54966,AuInsoumise,752,347
54967,54967,Fozone13,360,80
54968,54968,Morifen333,524,661
54969,54969,TlnAnthony,195,33
54970,54970,Blitz_AKRG,728,84
54971,54971,ThibaultTISON2,1481,621
54972,54972,vldcap2012,90,113
54973,54973,chihuu,5001,1409
54974,54974,tiloop33,164,73
54975,54975,ddxaly,65,94
54976,54976,YoMassamba,155,153
54977,54977,agnieszkalou8,119,43
54978,54978,tommymom,1543,148
54979,54979,tinsbabe,846,666
54980,54980,AlassaneeDiop,208,153
54981,54981,webjournaux,700,1177
54982,54982,xiIReaLzZ,179,190
54983,54983,sandro_gmzz,1993,601
54984,54984,Pierre_St_Roch,7346,8141
54985,54985,Kama6963553908,2545,1974
54986,54986,M75Sylvie,1048,1612
54987,54987,IsoOryon,19,5
54988,54988,PHoutteville,149,76
54989,54989,racolow,261,245
54990,54990,Rita6942,563,305
54991,54991,chrisbth7,273,750
54992,54992,sztaba4,427,24
54993,54993,AlassaneeDiop,208,153
54994,54994,mothif252,68,8
54995,54995,royrosee2,349,33
54996,54996,SteffyAxonaise,9,1
54997,54997,uncroate,70,271
54998,54998,vldcap2012,90,113
54999,54999,Avec_EM_Macron,4174,2190
55000,55000,UnpeuA,0,0
55001,55001,piratedemelinde,516,529
55002,55002,IsmaelAkh,62,12
55003,55003,wsmith3571,806,303
55004,55004,ABouchaert,2779,1178
55005,55005,CiaranODonov,3950,2447
55006,55006,romulusfunky,239,10
55007,55007,laurentArt,812,47
55008,55008,arthelios17,138,66
55009,55009,JohnReid16,5001,1598
55010,55010,Alanix22,255,184
55011,55011,AxelMontagard,4,8
55012,55012,kunemada,443,74
55013,55013,Thaizen,150,142
55014,55014,boobez10,330,415
55015,55015,alexgoldfarb,8916,11233
55016,55016,ThomasGuillem1,1903,1237
55017,55017,HChopineau,296,152
55018,55018,gonnassau,4770,29770
55019,55019,nodraab,614,73
55020,55020,Rizepac,3085,83
55021,55021,hdzzz13,416,260
55022,55022,Utopistedebout2,2,0
55023,55023,G3raldS1nce73,55,289
55024,55024,BaboisMathieu,82,20
55025,55025,TF1Info,747,133035
55026,55026,maythesixth_,47,25
55027,55027,DesignRiopel,349,651
55028,55028,cQontestmgL,74,249
55029,55029,neelaa_rose,196,95
55030,55030,cep_ignatien,218,980
55031,55031,yuliaa_59,84,7
55032,55032,jmgplfc,124,65
55033,55033,Utopistedebout2,2,0
55034,55034,Jon_Gonthier,4323,2182
55035,55035,Thds1,804,290
55036,55036,sachinbaroda,667,77
55037,55037,ClicDuregard,158,104
55038,55038,HChopineau,296,152
55039,55039,_hirondelle64,129,68
55040,55040,vldcap2012,90,113
55041,55041,Avec_EM_Macron,4174,2190
55042,55042,ProbstOlivier,423,2379
55043,55043,Maxiboy7667,256,48
55044,55044,DanieSteimer,554,405
55045,55045,Napolon81656474,122,16
55046,55046,Ryujin11,4998,1471
55047,55047,biologica6,35,37
55048,55048,Soupa_Sewedo,579,12583
55049,55049,TheBigTimeBecks,1055,2801
55050,55050,treehillw,922,1122
55051,55051,_RAEis_,330,10
55052,55052,jossBath798,715,499
55053,55053,Lasersoon_,538,431
55054,55054,cQontestmgL,74,249
55055,55055,AdrienCditJean1,4999,221
55056,55056,HosseletHenri,167,185
55057,55057,elraya5,1949,977
55058,55058,GoncalvesTeo,20,4
55059,55059,felicie831,338,174
55060,55060,vanmemling,497,422
55061,55061,Nedril_FR,162,1
55062,55062,MlnArnaud,539,45
55063,55063,Youri19263417,38,17
55064,55064,marion__rei,932,1132
55065,55065,L_Theault,240,72
55066,55066,ffatimaaali,173,169
55067,55067,DomangeElis,3322,1206
55068,55068,boissou_b,182,84
55069,55069,SkyllerEU,192,255
55070,55070,japanesetooru,4999,975
55071,55071,Stayfocus6d,966,929
55072,55072,TLibdem,413,204
55073,55073,__Limmortale,382,584
55074,55074,Roamares,113,226
55075,55075,Miczou74,2125,969
55076,55076,Meriem9477,32,9
55077,55077,cc30ea5e7351453,4957,2010
55078,55078,Kenmaster__,281,137
55079,55079,AaVulic,1858,1435
55080,55080,ascensi,804,494
55081,55081,MuireannNiR,5517,5130
55082,55082,RN1deRNews,412,287
55083,55083,BenoitAimond,5001,1508
55084,55084,karima_mih,463,360
55085,55085,M2bliquis,3904,6061
55086,55086,julien_oustry,71,5
55087,55087,douceur,77,597
55088,55088,ablayemardieng,1077,1099
55089,55089,trucsenserie,93,202
55090,55090,Guillaume_Cv,872,325
55091,55091,LuvDRC,1866,25189
55092,55092,_klere,297,50
55093,55093,iliane_ryr,39,42
55094,55094,Lagcl1,45,16
55095,55095,BrayamJamrocks1,45,16
55096,55096,billynbilly907,13,1
55097,55097,BricePierlot,465,234
55098,55098,Javier18415649,192,10
55099,55099,musiquelysa,733,672
55100,55100,preuxolivier,448,86
55101,55101,meslaylevidame,1700,173
55102,55102,m_boinet,877,413
55103,55103,DelaveauDaniel,329,31
55104,55104,lauravanf,93,46
55105,55105,KyrenLeConkeran,145,107
55106,55106,touschka91,1249,1473
55107,55107,haf__ma,895,1235
55108,55108,smj1er,1803,1072
55109,55109,cemodf1,2365,2426
55110,55110,hypermestres,2290,1489
55111,55111,Mrkolskrt,63,44
55112,55112,edrchan,10,8
55113,55113,Kitty_Maggy,7794,7884
55114,55114,fae2535,82,46
55115,55115,TyZaiko,377,138
55116,55116,JohnnyJosephPro,3246,1552
55117,55117,M2bliquis,3904,6061
55118,55118,ZaianMC,367,91
55119,55119,Pereira91Sandra,251,26
55120,55120,RN1deRNews,412,287
55121,55121,watari_16,259,243
55122,55122,Oukthybellisima,237,308
55123,55123,veroomrx,1152,1017
55124,55124,FlyingToToF,2625,1005
55125,55125,thielleux1,165,63
55126,55126,mat1sk,282,191
55127,55127,PasPhilippe,1006,2073
55128,55128,CallaudIsabelle,2661,1649
55129,55129,erade_bcm,116,11
55130,55130,JimMotorsports,210,28
55131,55131,WsMorant,1436,1566
55132,55132,eb__1912,41,20
55133,55133,LukeNukem64,2219,1143
55134,55134,yamasnowk,384,140
55135,55135,alexisbrse,421,463
55136,55136,__Borhen__,1509,245
55137,55137,_Hunchooo,89,788
55138,55138,Pierrotgc,78,9
55139,55139,DucretetP,139,77
55140,55140,NikLesKinder,772,325
55141,55141,RN1deRNews,412,287
55142,55142,clavierwrkspace,335,1411
55143,55143,sltcplanete,660,671
55144,55144,Marino442,65,37
55145,55145,victorcottr,93,61
55146,55146,adoudouxx2,211,115
55147,55147,Trismaster_sg,14,3053
55148,55148,manifacier,366,71
55149,55149,Vega83293062,13,1
55150,55150,mirymai1,118,765
55151,55151,Pierrotgc,78,9
55152,55152,OuaryaghliEl,62,48
55153,55153,CallaudIsabelle,2660,1649
55154,55154,MarieGoater,440,61
55155,55155,XrpAtomQnt,85,68
55156,55156,Melynanaass,115,431
55157,55157,ReggeDidier,738,1947
55158,55158,laladidon,922,628
55159,55159,ActuMonde_,7,24
55160,55160,Ced70483008,931,1216
55161,55161,christoghes,6381,6340
55162,55162,YYGregorj,1280,2508
55163,55163,GigiikG,134,51
55164,55164,uncroate,70,271
55165,55165,elyes13530,199,65
55166,55166,Lakhekatcha,218,20
55167,55167,EnoahDest,192,212
55168,55168,SteffyAxonaise,9,1
55169,55169,lohoudominique,121,203
55170,55170,SkyllerEU,192,255
55171,55171,momentdhistoire,68,180
55172,55172,boissou_b,182,84
55173,55173,mothif252,68,8
55174,55174,novytweety,1335,1161
55175,55175,nicobaudon,12011,12664
55176,55176,elyes13530,199,65
55177,55177,LucCou,359,1083
55178,55178,henri75002,186,105
55179,55179,gaelle2B35,117,150
55180,55180,cory_stockwell,316,61
55181,55181,pokerakera,210,36
55182,55182,natdou,1920,142
55183,55183,Nchvrd,468,59
55184,55184,Mazar112,136,91
55185,55185,EmpriDomini,96,55
55186,55186,DamienMe2,56,11
55187,55187,jeanclaudepeyra,8975,8519
55188,55188,LiegeChene,109,187
55189,55189,Bobbobb82909703,4,0
55190,55190,Homs_Pharao,133,146
55191,55191,laulecoeur,530,480
55192,55192,arnodu83,888,87
55193,55193,nicobaudon,12011,12664
55194,55194,sebbastou,1207,778
55195,55195,DianaLanciotti,510,2035
55196,55196,GuyenotS,144,268
55197,55197,Utopistedebout2,2,0
55198,55198,aylstt,533,332
55199,55199,lohoudominique,121,203
55200,55200,TortugaGang,30,1
55201,55201,Mowgli1994,179,46
55202,55202,LHaitienne11,163,279
55203,55203,Libalite,390,28
55204,55204,2Trlc0che,704,543
55205,55205,X_HDetaille,345,167
55206,55206,RazaKawsar,133,12
55207,55207,Catyodalune,3257,1132
55208,55208,Zmrzliny,448,94
55209,55209,PatrickCoquelin,2394,2155
55210,55210,Hugo_tlr37,133,61
55211,55211,Laurelaurelau,3852,3557
55212,55212,nicor_1,2,0
55213,55213,AlbertRomuald,3697,5432
55214,55214,NunezNavid,23,25
55215,55215,honyatweets,102,159
55216,55216,AdolfoASecas1,2582,1625
55217,55217,bananaokokokoko,4,3
55218,55218,2Trlc0che,704,543
55219,55219,Yolandacuevasll,54,61
55220,55220,m3lish_ayaa,206,58
55221,55221,huguiilibz,283,88
55222,55222,timey_wimeyfan,2099,399
55223,55223,Rhumska,215,126
55224,55224,MiddleFingxr,111,4229
55225,55225,fran1757086919,196,140
55226,55226,tahinrzf,3054,5778
55227,55227,chapowp,425,58
55228,55228,ChrissKristin,1664,587
55229,55229,ActuMonde_,7,24
55230,55230,RivardLyne1,306,181
55231,55231,Kallb_oz007,2004,517
55232,55232,bananaokokokoko,4,3
55233,55233,Antoine_Crdt,142,120
55234,55234,chaima_kherfi,54,74
55235,55235,Tambah93,136,182
55236,55236,Toshbaqa,1441,853
55237,55237,berlin_fred,421,229
55238,55238,Albator7811,137,76
55239,55239,CestmoiNella_,2891,1112
55240,55240,ZemmourFDP,2286,475
55241,55241,Fernand12165642,4815,734
55242,55242,nicobaudon,12011,12664
55243,55243,Breizh_29000,55,2
55244,55244,PITAINEJR,220,328
55245,55245,__Limmortale,382,584
55246,55246,Arnaud_Tual,874,192
55247,55247,m_boinet,877,413
55248,55248,jlouisgauthier,816,406
55249,55249,nicoco_911,85,150
55250,55250,m8ndog,82,1
55251,55251,JeunesMacron42,872,3001
55252,55252,xvlinee,182,123
55253,55253,sebbastou,1207,778
55254,55254,FarahRrK,1408,2686
55255,55255,LuluLupinx,564,113
55256,55256,MOLINELLIChjara,260,86
55257,55257,Pasbien4,17,0
55258,55258,guitou_8888,4065,3892
55259,55259,AlexandreGTKS,533,202
55260,55260,Jazzy47994207,586,146
55261,55261,LiegeChene,109,187
55262,55262,Rajnish78205875,420,155
55263,55263,gwena917,83,194
55264,55264,Zero337K,15,5
55265,55265,sebbastou,1207,778
55266,55266,Math_elot,602,156
55267,55267,Jyveline1,87,4
55268,55268,ibinkss,30,31
55269,55269,l_jedusor,276,397
55270,55270,GroultH,61,73
55271,55271,WoBurdis,452,85
55272,55272,Liliaiolite,950,559
55273,55273,AudreyLyonnet,2811,1857
55274,55274,halavinicius,250,108
55275,55275,saito_930,56,98
55276,55276,voxjaen,1634,1634
55277,55277,palmyre_p,22,3
55278,55278,sebbastou,1207,778
55279,55279,2Trlc0che,704,543
55280,55280,Axcrbz,456,65
55281,55281,halavinicius,250,108
55282,55282,croma64,154,42
55283,55283,ibinkss,30,31
55284,55284,Lenine13,6827,6206
55285,55285,Ahmed14828678,1,0
55286,55286,RYUKModelWorks,150,165
55287,55287,Valboy98,222,32
55288,55288,Rita6942,563,305
55289,55289,issatouubella,84,71
55290,55290,sebbastou,1207,778
55291,55291,chris75sf,2009,995
55292,55292,Blackbird00918,28,11
55293,55293,ElliotYEET,376,73
55294,55294,halavinicius,250,108
55295,55295,junko3370,180,179
55296,55296,Rafiki750,4,0
55297,55297,PetB18130759,9,0
55298,55298,JPRignault,623,3505
55299,55299,romyt_,270,277
55300,55300,halavinicius,250,108
55301,55301,kwx777,51,9
55302,55302,Ludachrislv,161,50
55303,55303,TomCohenn,247,319
55304,55304,DeMolJonathan,3400,807
55305,55305,AtinosIrarref,1817,2003
55306,55306,nicor_1,2,0
55307,55307,s_wl_,873,1256
55308,55308,Ls_ziad,2426,277
55309,55309,unemarocaine,2444,16730
55310,55310,soropstrasbourg,158,31
55311,55311,tsdkmk,43,26
55312,55312,nicobaudon,12011,12664
55313,55313,chitandu13,319,181
55314,55314,citoyen_fr_01,22,20
55315,55315,DreyFeuillie,594,1257
55316,55316,moze_off,163,23
55317,55317,Fernand12165642,4815,734
55318,55318,KarlLpg,106,46
55319,55319,halavinicius,250,108
55320,55320,LHaitienne11,163,279
55321,55321,jcfreads,939,170
55322,55322,MaRio16569,4287,985
55323,55323,Brghm3,354,78
55324,55324,gjpresse,3785,784
55325,55325,mathissssss02,488,328
55326,55326,RUBISRED,2554,247
55327,55327,Asoo__Vm,928,104
55328,55328,Au_Nomdelamour,4310,1782
55329,55329,stanleyf5,255,140
55330,55330,ap_mic,61,26
55331,55331,DL_1980,855,67
55332,55332,WhaleofSpace,279,197
55333,55333,SBeynet,1573,772
55334,55334,RogOneDe4sous,1703,1065
55335,55335,quisuisge,173,164
55336,55336,Pamela_wsh,797,330
55337,55337,PatrickCoquelin,2394,2155
55338,55338,PsychoMaxou,60,34
55339,55339,diogena,267,63
55340,55340,chris75sf,2009,995
55341,55341,suehiro_ka,430,665
55342,55342,SansRancune92,380,229
55343,55343,tkmasano,2191,2353
55344,55344,LaVendetta_,241,633
55345,55345,Jeanne32002126,1655,1422
55346,55346,robin24h00,1537,12460
55347,55347,zarmololo,121,92
55348,55348,NHeures,95,55
55349,55349,Un__Gauchiste,152,4
55350,55350,JPRignault,623,3505
55351,55351,preuxolivier,448,86
55352,55352,raphael_dmt,123,40
55353,55353,swannxswann,908,115
55354,55354,Kev_de_solal,63,30
55355,55355,Javier18415649,193,10
55356,55356,JinmaoSupra,495,275
55357,55357,smagarald,186,23
55358,55358,CHLOUBE04,40,82
55359,55359,clodlmr,170,30
55360,55360,Stazwir_,489,16
55361,55361,KristineTAllen,3303,1284
55362,55362,Pallainwolff,331,419
55363,55363,ouch_tati14,849,144
55364,55364,DianaLanciotti,510,2035
55365,55365,UmmMuhadn,67,227
55366,55366,JinmaoSupra,495,275
55367,55367,med_bm,3846,510
55368,55368,itsV2G,338,39
55369,55369,UmmMuhadn,67,227
55370,55370,GuiX70040452,1,1
55371,55371,644734a8a6db454,608,55
55372,55372,ActuMonde_,7,25
55373,55373,columbxzz,0,2
55374,55374,LaurentBibas,6461,5889
55375,55375,Fatma75020,175,80
55376,55376,gari_morote,301,9
55377,55377,FixPhi,224,176
55378,55378,Tuff19,623,273
55379,55379,Luc_Vigier,362,180
55380,55380,Marcoreddmusic,113,3
55381,55381,VialleJoseph,1,2
55382,55382,miguel_cvlhoo,2418,3050
55383,55383,SowMamaadou,622,1332
55384,55384,flotaryx,105,78
55385,55385,enadepacheco,2648,912
55386,55386,contegrey,2666,3502
55387,55387,clataxe1,45,12
55388,55388,citationtttype,2,5
55389,55389,lafeinte6,443,319
55390,55390,luciethibault1,2382,2892
55391,55391,YannickBone,681,187
55392,55392,LeCharlotDV,73,1
55393,55393,safyaa_59,213,216
55394,55394,Mallorythang,55,326
55395,55395,Sofiane__76,2367,433
55396,55396,PJEDOUARD,1241,1998
55397,55397,Pigeongratuit,1212,11198
55398,55398,AurelieDecae,97,22
55399,55399,RamOrigami,370,707
55400,55400,10babychick,266,24
55401,55401,oxybibix,96,28
55402,55402,NgrHyuga,274,284
55403,55403,Lalibanaiiise12,176,965
55404,55404,MontvalSarth,2187,421
55405,55405,Hilary15151,1267,3706
55406,55406,WTFTHISSHITT,682,171
55407,55407,mankcm3,110,334
55408,55408,ChrtienBibliqu1,2674,740
55409,55409,morgane_lby,30,7
55410,55410,_anaaa_03,223,62
55411,55411,MARIDJE17,485,139
55412,55412,AnatoliaPasa,92,132
55413,55413,jetweetdesfois,533,181
55414,55414,lelibrearbitre6,450,59
55415,55415,sebbastou,1207,778
55416,55416,vincentdes89,859,320
55417,55417,nicobaudon,12011,12665
55418,55418,hadrien_goux,741,37
55419,55419,albi2103,4995,2641
55420,55420,Kezy225,376,305
55421,55421,Sangibs_,235,19
55422,55422,Sophielouisee25,715,43
55423,55423,radiolondres6,0,2091
55424,55424,__Baws,200,145
55425,55425,Breard_Anne,527,47
55426,55426,2bleunn,1084,98
55427,55427,I_Xhalil,4991,3975
55428,55428,NgrHyuga,274,284
55429,55429,nath13__,476,436
55430,55430,luciethibault1,2382,2892
55431,55431,Kalyptorhynchus,895,27
55432,55432,AbdelBylkaDZ,725,11
55433,55433,vellecame,366,80
55434,55434,joaolmpcarreira,1746,595
55435,55435,No_G_or_K_onlyM,186,16
55436,55436,fantafoureye,322,9
55437,55437,brijou31,243,414
55438,55438,LadyL62272434,394,352
55439,55439,simonharrisson4,1,0
55440,55440,atricsen,20,263
55441,55441,Rose91912584,1116,1392
55442,55442,l_ori_s,840,316
55443,55443,Marouane1812,2,1
55444,55444,perchedunois21,4000,669
55445,55445,pochat_eric,1583,1138
55446,55446,cestlnk78wsh,607,3526
55447,55447,MohamedT94,1209,2476
55448,55448,sebbastou,1207,778
55449,55449,hendrikcelen,1125,254
55450,55450,Prismo19864943,286,36
55451,55451,RealTech31,615,335
55452,55452,leal6171,270,114
55453,55453,NadirTlzz,61,19
55454,55454,AloisVanhove,485,160
55455,55455,theotyllier,438,1217
55456,55456,Davlefou,394,888
55457,55457,mikmak_21,277,550
55458,55458,tal_abou,176,154
55459,55459,saraart4,3948,3682
55460,55460,FromontNathali4,1141,1153
55461,55461,chanartdraw,112,152
55462,55462,Rapsorg2,388,64
55463,55463,YGallene,639,351
55464,55464,fermemaisjuste,287,907
55465,55465,Lesinformers,6,1
55466,55466,parabellumsera1,314,28
55467,55467,Sofiane__76,2367,433
55468,55468,camelxia_z,260,307
55469,55469,onbesmayis_,354,273
55470,55470,ChicagangT,1728,2196
55471,55471,MrBlock___,19,4
55472,55472,Jeanne32002126,1656,1422
55473,55473,2bleunn,1084,98
55474,55474,Mag_Lo_Zimerman,136,130
55475,55475,HugoRichiardi,135,9
55476,55476,sybi1476,930,750
55477,55477,faustine_blyy,23,1
55478,55478,KALAM_2011,29,11
55479,55479,formorejustice,320,80
55480,55480,MOCA7500,4111,1584
55481,55481,QuiberOM,100,19
55482,55482,Architeuthis666,118,66
55483,55483,Jaspe_rouge,1417,2360
55484,55484,onbesmayis_,354,273
55485,55485,eleonora_farade,794,256
55486,55486,TF1Info,747,133042
55487,55487,OrdremondialOff,55,502
55488,55488,twist1961,1654,1396
55489,55489,JournalMacronie,519,846
55490,55490,couttetlovera,1749,2708
55491,55491,citoyenne0monde,628,309
55492,55492,berkowiczmarti1,470,314
55493,55493,Rayalinz,1149,22
55494,55494,ameen_yung,34,5
55495,55495,GuiX70040452,1,1
55496,55496,BiTiecoura,2958,2551
55497,55497,NSAccount,719,30
55498,55498,Esprit_Libbre,44,2
55499,55499,Ronis_H,107,108
55500,55500,ToutJam,174,0
55501,55501,akaz0_l,333,103
55502,55502,SHUSSBAR10,232,19
55503,55503,hbadri31,403,55
55504,55504,CorinneSalengro,3039,2475
55505,55505,maracuja_971,75,4
55506,55506,AnibalNyamsi,443,197
55507,55507,Connardagree2,55,9
55508,55508,_sovietique_,42,28
55509,55509,urmartyhope,536,341
55510,55510,thatszakaria,1163,1793
55511,55511,LambiNewsTweet,154,192
55512,55512,7Redaction,443,122
55513,55513,AnibalNyamsi,443,197
55514,55514,MouaJmPo,622,633
55515,55515,Asuna__Yuuki___,20,4
55516,55516,nicolpol,1716,493
55517,55517,ReginaMichele5,3010,2044
55518,55518,ActuMonde_,7,36
55519,55519,jeanbelloir,555,782
55520,55520,issa77000,1443,710
55521,55521,nalikette,120,7
55522,55522,Emi_sphereSud,443,172
55523,55523,0x_Mehdi,1109,37
55524,55524,Cally8,992,1943
55525,55525,AnnMagayante,1404,879
55526,55526,Jo_Dlgt,3391,516
55527,55527,lukson197,1311,3184
55528,55528,Annab_Daniel,576,299
55529,55529,LilyaSet,495,832
55530,55530,nayitis,1202,191
55531,55531,aurel_clmt,106,174
55532,55532,natrowley27,139,7
55533,55533,__M__A__R__C___,361,103
55534,55534,mandy48428292,1300,940
55535,55535,FAMILLY41,1208,429
55536,55536,thomyat56,29,68
55537,55537,emty______,1559,1523
55538,55538,aurwore,188,346
55539,55539,davidou_29,800,454
55540,55540,JuniorLuyi,1381,1805
55541,55541,maninouchou,1134,1035
55542,55542,MiniLicorne69,2792,11643
55543,55543,Constancedu77,115,85
55544,55544,carolinereverb1,219,119
55545,55545,Jyveline1,87,4
55546,55546,kooxhanal,2777,776
55547,55547,omegaskope,5000,792
55548,55548,m5_thomas,759,202
55549,55549,DeEveque,110,45
55550,55550,NIuberr,468,213
55551,55551,Iran0n,95,5
55552,55552,pochat_eric,1585,1140
55553,55553,tadotad,242,79
55554,55554,jeylikamgt,950,1251
55555,55555,Kerantour,139,337
55556,55556,mjdso13,416,386
55557,55557,MmeR69,32,10
55558,55558,__diims,574,693
55559,55559,KevindeSousa199,188,1317
55560,55560,Asuna__Yuuki___,20,4
55561,55561,Taina_ios,1299,105
55562,55562,_KNJ_07_,268,27
55563,55563,amitsri73369058,590,374
55564,55564,ManuSore,9282,12772
55565,55565,VinodKu71488162,2198,2100
55566,55566,Lasersoon_,539,431
55567,55567,mvtxs1,31,27
55568,55568,issam57270,897,851
55569,55569,Alexand43286668,1887,1411
55570,55570,goultrash77,20,3
55571,55571,thomyat56,29,68
55572,55572,sofiadaestrela1,779,263
55573,55573,Taina_ios,1299,105
55574,55574,davidou_29,800,454
55575,55575,padocroco,135,29
55576,55576,Nonthinkso,922,1102
55577,55577,Asuna__Yuuki___,20,4
55578,55578,DidierJacquot3,92,81
55579,55579,MeIvin_,127,1101
55580,55580,Cocojoko_,314,585
55581,55581,SouhaitsAt,767,124
55582,55582,MarcoMntl,292,1900
55583,55583,ADJAGBONIDelph2,197,31
55584,55584,YannisPSD,2138,3474
55585,55585,MaxiMaxime,602,17830
55586,55586,ADisneyGeek,950,202
55587,55587,Hitchkiban,1405,121
55588,55588,feuillovent,523,110
55589,55589,ThinkTankAF,1082,1456
55590,55590,Guerreetgeopo,0,68
55591,55591,gates1er,2235,531
55592,55592,en_yoda,105,3
55593,55593,celiatwittpink,120,12
55594,55594,muteba_gizenga,318,21
55595,55595,Asuna__Yuuki___,20,4
55596,55596,Amanda_Russo12,1471,1715
55597,55597,juno7,237275,899032
55598,55598,BourdellesL,154,10
55599,55599,chelonien,1443,1559
55600,55600,CHENOTPierre,1186,482
55601,55601,_ComGoon,752,2365
55602,55602,Yacine0o0,8,0
55603,55603,PatintinFr,11,2
55604,55604,Rinkhal2053,2121,1791
55605,55605,Labordegard,106,45
55606,55606,un_idealiste,162,23
55607,55607,Noe__PSG,598,641
55608,55608,loicdevaise,206,90
55609,55609,JDrul,280,81
55610,55610,luna_owl1,122,20
55611,55611,LAuvergnat12,275,520
55612,55612,Lys_Ka,811,299
55613,55613,SamyBreizh,1762,418
55614,55614,_KNJ_07_,268,27
55615,55615,stan_msr,223,225
55616,55616,Digiimel,205,267
55617,55617,Jerrypc4C,1631,600
55618,55618,succesdavid,2341,713
55619,55619,Nexouuu_,256,21
55620,55620,docteur_queen,1133,562
55621,55621,JasonValente86,1025,1244
55622,55622,user288272728,17,7
55623,55623,gaya9609,300,15
55624,55624,AdrienDfx,836,298
55625,55625,jxstemama_06,20,2
55626,55626,Flodykinn,724,383
55627,55627,Asuna__Yuuki___,20,4
55628,55628,GabrielST08,140,38
55629,55629,KellyF_Kondo,322,638
55630,55630,MikeBEN49504585,131,150
55631,55631,YLPioc,640,202
55632,55632,_madcam,2573,249
55633,55633,90Tirax,1344,57
55634,55634,Slaness1,13,5
55635,55635,FromBaza,51,84
55636,55636,Constancedu77,115,85
55637,55637,BruuhEli,1023,349
55638,55638,VVinotan,616,98
55639,55639,Pigectomy,1084,78
55640,55640,comeon014,159,29
55641,55641,lil_zaytek,460,174
55642,55642,BHOLASA19461987,577,278
55643,55643,Sabrina_38160,136,307
55644,55644,Lepriince_,140,164
55645,55645,AliOtaku1993,22,0
55646,55646,capitaineJohngz,76,30
55647,55647,zozoalaFUT,336,12
55648,55648,AkhenatonAmadou,197,9
55649,55649,PLO_SIBLE,250,20
55650,55650,HetetJ,60,12
55651,55651,nicolpol,1716,493
55652,55652,moktwaii,123,5
55653,55653,vinasjonavel97,18,8
55654,55654,Rom1_78180,1078,97
55655,55655,theo_76700,228,135
55656,55656,seckiito,640,2404
55657,55657,Azzuriina,104,107
55658,55658,AmarilloLeones,6421,7605
55659,55659,JoLafon66,195,23
55660,55660,Rom1_78180,1078,97
55661,55661,chloe_lcp,18,8
55662,55662,BernardCls,1386,1185
55663,55663,DSyndicales,124,26
55664,55664,reddrosa,84,265
55665,55665,__Hardi,8,1
55666,55666,Sabrina_38160,136,307
55667,55667,a_rdm_username,31,1
55668,55668,Pat_Charbonneau,3912,783
55669,55669,k_lakehal,211,33
55670,55670,njee26,3700,6101
55671,55671,Mazenod10,4272,2770
55672,55672,Rom1_78180,1078,97
55673,55673,schyphra_tshama,173,66
55674,55674,Nastia0498,278,205
55675,55675,hankthedrifter,663,375
55676,55676,_Alaano_,120,653
55677,55677,PeyretPascal,62,20
55678,55678,PeyretPascal,62,20
55679,55679,reflexion_b,1907,200
55680,55680,Dominiq98580488,67,14
